	building
	{
		type missiles practice_field
	}
	building
	{
		type equestrian stables
	}
}

character	Sautes, named character, leader, age 60, , x 151, y 78
traits GoodCommander 2 , GoodAttacker 2 , Energetic 1 , Drink 2
ancillaries wine_steward, comedian, aged_retainer
army
unit		thracian bodyguard early				exp 1 armour 0 weapon_lvl 0
unit		warband falx thracian				exp 0 armour 0 weapon_lvl 0
unit		warband falx thracian				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0
unit		greek cavalry				exp 0 armour 0 weapon_lvl 0

character	Pytros, named character, heir, age 40, , x 156, y 100
traits GoodCommander 1 , Energetic 2 , Drink 2 , Intelligent 1
ancillaries wine_steward
army
unit		thracian bodyguard early				exp 1 armour 0 weapon_lvl 0
unit		warband falx thracian				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0

character	Byzas, named character, age 30, , x 150, y 83
traits NaturalMilitarySkill 1 , Intelligent 2 , Drink 1
ancillaries freeman_clerk, wise_man
army
unit		thracian bodyguard early				exp 1 armour 0 weapon_lvl 0
unit		greek cavalry				exp 0 armour 0 weapon_lvl 0
unit		greek cavalry				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0

character	Rhaskos, diplomat, age 20, , x 152, y 81
traits GoodDiplomat 2

character	Satres, spy, age 20, , x 150, y 77
traits GoodSpy 3


character_record		Bryzos, 	male, command 0, influence 0, management 0, subterfuge 0, age 2, alive, never_a_leader
character_record		Gaidres, 	male, command 0, influence 0, management 0, subterfuge 0, age 7, alive, never_a_leader
character_record		Iptacens, 	male, command 0, influence 0, management 0, subterfuge 0, age 10, alive, never_a_leader
character_record		Ziles, 	male, command 0, influence 0, management 0, subterfuge 0, age 14, alive, never_a_leader
character_record		Karia, 	female, command 0, influence 0, management 0, subterfuge 0, age 59, alive, never_a_leader
character_record		Bendidora, 	female, command 0, influence 0, management 0, subterfuge 0, age 35, alive, never_a_leader
character_record		Cerzula, 	female, command 0, influence 0, management 0, subterfuge 0, age 25, alive, never_a_leader
character_record		Eptesyka, 	female, command 0, influence 0, management 0, subterfuge 0, age 8, alive, never_a_leader
character_record		Mokasokos, 	female, command 0, influence 0, management 0, subterfuge 0, age 5, alive, never_a_leader

relative 	Sautes, 	Karia,		Pytros,	Byzas,	end
relative 	Pytros, 	Bendidora,		Ziles,	Iptacens,	Eptesyka,	end
relative 	Byzas, 	Cerzula,		Gaidres,	Mokasokos,	Bryzos,	end


faction	slave, balanced_smith
denari	10000
settlement
{
	level town
	region Hibernia

	year_founded 0
	population 1152
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level large_town
	region Hyperboria

	year_founded 0
	population 1500
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type smith blacksmith
	}
}

settlement
{
	level town
	region Bosphorus

	year_founded 0
	population 1200
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type hinterland_farms farms
	}
}

settlement
{
	level town
	region Lugdinensis

	year_founded 0
	population 1200
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Transalpine_Gaul

	year_founded 0
	population 1200
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
}

settlement
{
	level town
	region Illyria

	year_founded 0
	population 1400
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level large_town
	region Propontis

	year_founded 0
	population 2000
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_wall
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level city
	region Attica

	year_founded 0
	population 3000
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_palace
	}
	building
	{
		type defenses stone_wall
	}
	building
	{
		type academic academy
	}
	building
	{
		type hinterland_farms farms
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Lycia

	year_founded 0
	population 1200
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
}

settlement
{
	level town
	region Regnum_Palmyrae

	year_founded 0
	population 1200
	plan_set default_set
	faction_creator parthia
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type market trader
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Cyrenaica

	year_founded 0
	population 1200
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Sinai

	year_founded 0
	population 1200
	plan_set default_set
	faction_creator parthia
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type market trader
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level village
	region Sahara

	year_founded 0
	population 400
	plan_set default_set
	faction_creator carthage
}

settlement
{
	level village
	region Tribus_Saxones

	year_founded 0
	population 800
	plan_set default_set
	faction_creator gauls
}

settlement
{
	level village
	region Locus_Gothi

	year_founded 0
	population 800
	plan_set default_set
	faction_creator gauls
}

settlement
{
	level village
	region Epirus

	year_founded 0
	population 900
	plan_set default_set
	faction_creator macedon
}

settlement
{
	level village
	region Crete

	year_founded 0
	population 1000
	plan_set default_set
	faction_creator macedon
}

settlement
{
	level village
	region Pannonia

	year_founded 0
	population 800
	plan_set default_set
	faction_creator gauls
}

settlement
{
	level village
	region Bithynia

	year_founded 0
	population 900
	plan_set default_set
	faction_creator macedon
}

settlement
{
	level village
	region Noricum

	year_founded 0
	population 900
	plan_set default_set
	faction_creator gauls
}

settlement
{
	level village
	region Liguria

	year_founded 0
	population 900
	plan_set default_set
	faction_creator gauls
}

settlement
{
	level village
	region Nabataea

	year_founded 0
	population 900
	plan_set default_set
	faction_creator parthia
}

settlement
{
	level village
	region Tripolitania

	year_founded 0
	population 800
	plan_set default_set
	faction_creator carthage
}

character	sub_faction britons, Brigomaglos, general, age 20, , x 36, y 142

army
unit		barb infantry slave				exp 2 armour 0 weapon_lvl 0
unit		barb infantry slave				exp 2 armour 0 weapon_lvl 0
unit		barb infantry slave				exp 2 armour 0 weapon_lvl 0
unit		barb druids slave				exp 2 armour 0 weapon_lvl 0

character	sub_faction numidia, Akbar, general, age 20, , x 61, y 1

army
unit		numidian cavalry				exp 2 armour 0 weapon_lvl 0
unit		numidian cavalry				exp 2 armour 0 weapon_lvl 0
unit		numidian javelinmen				exp 0 armour 0 weapon_lvl 0

character	sub_faction germans, Adalwolf, general, age 20, , x 87, y 139

army
unit		barb infantry slave				exp 2 armour 0 weapon_lvl 0
unit		barb infantry slave				exp 2 armour 0 weapon_lvl 0

character	sub_faction germans, Gunderic, general, age 20, , x 111, y 136

army
unit		barb infantry slave				exp 1 armour 0 weapon_lvl 0
unit		barb infantry slave				exp 1 armour 0 weapon_lvl 0
unit		barb cavalry slave				exp 1 armour 0 weapon_lvl 0

character	sub_faction germans, Adalmun, general, age 20, , x 135, y 139

army
unit		barb infantry slave				exp 1 armour 0 weapon_lvl 0
unit		barb infantry slave				exp 1 armour 0 weapon_lvl 0

character	sub_faction greek_cities, Artemas, general, age 20, , x 186, y 153

army
unit		rebel amazon chariots				exp 3 armour 0 weapon_lvl 0
unit		rebel amazon chariots				exp 3 armour 0 weapon_lvl 0
unit		rebel amazon chariots				exp 3 armour 0 weapon_lvl 0
unit		rebel amazon chariots				exp 3 armour 0 weapon_lvl 0
unit		rebel amazon chariots				exp 3 armour 0 weapon_lvl 0
unit		rebel amazon chariots				exp 3 armour 0 weapon_lvl 0

character	sub_faction greek_cities, Chersis, general, age 20, , x 175, y 95

army
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		barb horse archers slave				exp 0 armour 0 weapon_lvl 0

character	sub_faction greek_cities, Cleon, general, age 20, , x 67, y 82

army
unit		greek hoplite militia				exp 1 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 1 armour 0 weapon_lvl 0

character	sub_faction greek_cities, Damon, general, age 20, , x 160, y 73

army
unit		greek hoplite				exp 1 armour 0 weapon_lvl 0
unit		greek hoplite				exp 1 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0

character	sub_faction greek_cities, Pyrrhus, general, age 20, , x 124, y 63

army
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0

character	sub_faction greek_cities, Demosthenes, general, age 20, , x 144, y 52

army
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0

character	sub_faction greek_cities, Iollas, general, age 20, , x 158, y 49

army
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite				exp 1 armour 0 weapon_lvl 0
unit		greek hoplite				exp 1 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0
unit		merc cretan archers				exp 1 armour 0 weapon_lvl 0
unit		merc rhodian slingers				exp 1 armour 0 weapon_lvl 0

character	sub_faction greek_cities, Kallipos, general, age 20, , x 146, y 38

army
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		merc cretan archers				exp 2 armour 0 weapon_lvl 0
unit		merc cretan archers				exp 2 armour 0 weapon_lvl 0
unit		merc cilician pirate				exp 2 armour 0 weapon_lvl 0

character	sub_faction greek_cities, Ifestionas, general, age 20, , x 118, y 75

army
unit		greek hoplite militia				exp 1 armour 0 weapon_lvl 0
unit		merc cilician pirate				exp 1 armour 0 weapon_lvl 0
unit		merc illyrian				exp 1 armour 0 weapon_lvl 0
unit		merc illyrian				exp 1 armour 0 weapon_lvl 0

character	sub_faction greek_cities, Diodoros, general, age 20, , x 130, y 19

army
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		egyptian peltast				exp 0 armour 0 weapon_lvl 0

character	sub_faction thrace, Ziepyrus, general, age 20, , x 165, y 72

army
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0
unit		merc thracian				exp 0 armour 0 weapon_lvl 0

character	sub_faction dacia, Scyles, general, age 20, , x 105, y 90

army
unit		merc illyrian				exp 1 armour 0 weapon_lvl 0
unit		merc illyrian				exp 1 armour 0 weapon_lvl 0
unit		merc illyrian				exp 1 armour 0 weapon_lvl 0

character	sub_faction dacia, Dicomes, general, age 20, , x 116, y 101

army
unit		merc illyrian				exp 1 armour 0 weapon_lvl 0
unit		merc illyrian				exp 1 armour 0 weapon_lvl 0
unit		merc illyrian				exp 1 armour 0 weapon_lvl 0

character	sub_faction dacia, Dapyx, general, age 20, , x 149, y 129

army
unit		barb infantry slave				exp 1 armour 0 weapon_lvl 0
unit		barb infantry slave				exp 1 armour 0 weapon_lvl 0
unit		barb archer slave				exp 1 armour 0 weapon_lvl 0

character	sub_faction gauls, Brycham, general, age 20, , x 111, y 113

army
unit		barb infantry slave				exp 1 armour 0 weapon_lvl 0
unit		barb infantry slave				exp 1 armour 0 weapon_lvl 0
unit		barb cavalry slave				exp 1 armour 0 weapon_lvl 0

character	sub_faction gauls, Diviciacus, general, age 20, , x 66, y 93

army
unit		barb infantry slave				exp 0 armour 0 weapon_lvl 0
unit		barb infantry slave				exp 0 armour 0 weapon_lvl 0
unit		barb cavalry slave				exp 0 armour 0 weapon_lvl 0

character	sub_faction gauls, Erbin, general, age 20, , x 83, y 84

army
unit		barb infantry slave				exp 0 armour 0 weapon_lvl 0
unit		barb peasant slave				exp 0 armour 0 weapon_lvl 0

character	sub_faction gauls, Brennus, general, age 20, , x 174, y 67

army
unit		barb naked fanatics slave				exp 2 armour 0 weapon_lvl 0
unit		barb naked fanatics slave				exp 2 armour 0 weapon_lvl 0
unit		barb naked fanatics slave				exp 2 armour 0 weapon_lvl 0
unit		barb cavalry slave				exp 2 armour 0 weapon_lvl 0

character	sub_faction gauls, Morirex, general, age 20, , x 99, y 104

army
unit		barb naked fanatics slave				exp 1 armour 0 weapon_lvl 0
unit		barb infantry slave				exp 1 armour 0 weapon_lvl 0
unit		barb infantry slave				exp 1 armour 0 weapon_lvl 0
unit		barb peasant slave				exp 0 armour 0 weapon_lvl 0

character	sub_faction parthia, Caspar, general, age 20, , x 241, y 82

army
unit		east infantry				exp 0 armour 0 weapon_lvl 0
unit		east infantry				exp 0 armour 0 weapon_lvl 0
unit		east archer				exp 0 armour 0 weapon_lvl 0

character	sub_faction parthia, Xanthos, general, age 20, , x 212, y 46

army
unit		east archer				exp 2 armour 0 weapon_lvl 0
unit		east archer				exp 2 armour 0 weapon_lvl 0
unit		east horse archer				exp 2 armour 0 weapon_lvl 0
unit		east infantry				exp 2 armour 0 weapon_lvl 0
unit		merc bedouin				exp 2 armour 0 weapon_lvl 0

character	sub_faction parthia, Rashne, general, age 20, , x 240, y 25

army
unit		merc bedouin				exp 2 armour 0 weapon_lvl 0
unit		merc bedouin archers				exp 2 armour 0 weapon_lvl 0

character	sub_faction parthia, Umamaita, general, age 20, , x 213, y 27

army
unit		east archer				exp 2 armour 0 weapon_lvl 0
unit		merc bedouin archers				exp 2 armour 0 weapon_lvl 0
unit		merc arab cavalry				exp 2 armour 0 weapon_lvl 0

character	sub_faction parthia, Xshathrita, general, age 20, , x 206, y 14

army
unit		east archer				exp 2 armour 0 weapon_lvl 0
unit		east infantry				exp 2 armour 0 weapon_lvl 0
unit		merc bedouin archers				exp 2 armour 0 weapon_lvl 0
unit		merc arab cavalry				exp 2 armour 0 weapon_lvl 0

character	sub_faction carthage, Gelon, general, age 20, , x 96, y 19

army
unit		carthaginian city militia				exp 1 armour 0 weapon_lvl 0
unit		carthaginian city militia				exp 1 armour 0 weapon_lvl 0



;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
; >>>> start of diplomacy section <<<<

;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
; >>>> start of diplomacy section <<<<
;DS_ALLIED			= 0
;DS_SUSPICIOUS		= 100
;DS_NEUTRAL			= 200
;DS_HOSTILE			= 400
;DS_AT_WAR			= 600

core_attitudes	romans_julii,	-10		romans_brutii, romans_scipii, romans_senate
core_attitudes	romans_julii,	400		carthage
core_attitudes	romans_julii,	600		slave
core_attitudes	romans_brutii,	-10		romans_julii, romans_scipii, romans_senate
core_attitudes	romans_brutii,	600		slave
core_attitudes	romans_scipii,	-10		romans_julii, romans_brutii, romans_senate
core_attitudes	romans_scipii,	600		slave
core_attitudes	romans_senate, 	-10		romans_julii, romans_brutii, romans_scipii
core_attitudes	romans_senate,	600		slave
core_attitudes	macedon,		90		romans_brutii
core_attitudes	macedon,		600		slave
core_attitudes	egypt,		410		numidia
core_attitudes	egypt,		600		slave
core_attitudes	seleucid,		410		parthia
core_attitudes	seleucid,		600		slave
core_attitudes	carthage,		310		romans_julii, romans_scipii
core_attitudes	carthage,		90		numidia
core_attitudes	carthage,		90		spain
core_attitudes	carthage,		600		slave
core_attitudes	parthia,		90		armenia
core_attitudes	parthia,		600		slave
core_attitudes	pontus,		410		armenia
core_attitudes	pontus,		600		slave
core_attitudes	gauls,		410		romans_julii, spain
core_attitudes	gauls,		600		slave
core_attitudes	gauls,		90		germans, britons
core_attitudes	germans,		90		gauls
core_attitudes	germans,		310		britons
core_attitudes	germans,		600		slave
core_attitudes	britons,		310		germans
core_attitudes	britons,		600		slave
core_attitudes	armenia,		90		parthia
core_attitudes	armenia,		600		slave
core_attitudes	dacia,		90		romans_julii
core_attitudes	dacia,		410		germans
core_attitudes	dacia,		600		slave
core_attitudes	greek_cities,	410		romans_brutii, romans_scipii
core_attitudes	greek_cities,	600		slave
core_attitudes	numidia,		90		carthage
core_attitudes	numidia,		600		slave
core_attitudes	scythia,		600		slave
core_attitudes	spain,		410		carthage
core_attitudes	spain,		600		slave
core_attitudes	thrace,		310		romans_brutii
core_attitudes	thrace,		300		dacia
core_attitudes	thrace,		600		slave
core_attitudes	slave,		600		romans_julii, romans_brutii, romans_scipii, romans_senate, macedon, egypt, seleucid, carthage, parthia, pontus, gauls, germans, britons, armenia, dacia, greek_cities, numidia, scythia, spain, thrace

faction_relationships	romans_julii,		100		romans_brutii
faction_relationships	romans_julii, 		100		romans_scipii
faction_relationships	romans_julii,		100		romans_senate
faction_relationships	romans_julii, 		600		slave
faction_relationships	romans_brutii, 		100		romans_julii
faction_relationships	romans_brutii,		100		romans_scipii
faction_relationships	romans_brutii,		100		romans_senate
faction_relationships	romans_brutii,		600		slave
faction_relationships	romans_scipii,		100		romans_julii
faction_relationships	romans_scipii,		100		romans_brutii
faction_relationships	romans_scipii,		100		romans_senate
faction_relationships	romans_scipii,		600		slave
faction_relationships	macedon,			600		slave
faction_relationships	egypt,			600		slave
faction_relationships	seleucid,			600		slave
faction_relationships	carthage,			600		slave
faction_relationships	parthia,			600		slave
faction_relationships	pontus,			600		slave
faction_relationships	gauls,			600		slave
faction_relationships	germans,			600		slave
faction_relationships	britons,			600		slave
faction_relationships	armenia,			600		slave
faction_relationships	dacia,			600		slave
faction_relationships	greek_cities,		600		slave
faction_relationships	numidia,			600		slave
faction_relationships	scythia,			600		slave
faction_relationships	spain,			600		slave
faction_relationships	thrace,			600		slave
faction_relationships	slave,			600		romans_julii, romans_brutii, romans_scipii, romans_senate, macedon, egypt, seleucid, carthage, parthia, pontus, gauls, germans, britons, armenia, dacia, greek_cities, numidia, scythia, spain, thrace
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
; >>>> start of regions section <<<<

;;new superfaction definition
superfaction_setup romans_senate

;;defines who this superfaction will be hostile to by default
default_hostile slave
;;don't like the factions we're supposed to have our minions attack
default_hostile gauls
default_hostile greek_cities
default_hostile carthage

;;mission queues, allows you to give factions a specific track of missions
;;the mission must ALWAYS be preceeded by the reward or penalty for completing the mission and the amount of turns the player should be given to complete that mission

;;reward/penalty types:
;;outlaw
;;censor_investigates_family
;;censor_investigates_faction
;;quaestor_investigates_for_corruption
;;quaestor_investigates_for_financial_irregularities
;;quaestor_investigates_for_accounting_irregularities
;;senate_displeasure
;;secret_information_exposure
;;offices_witheld
;;major_exotic_unit
;;two_minor_exotic_units
;;two_best_buildable_units
;;one_best_buildable_unit
;;one_minor_exotic_unit
;;one_buildable_unit
;;major_reward
;;moderate_reward
;;minor_reward
;;promise_of_appointment
;;senate_gratitude
;;throw_games
;;one_triarii
;;two_triarii

;;mission types:
;; Help_Player
;; Demand_Suicide
;; Blockade_Port <settlement>
;; Assassinate <character name>
;; Exact_Tribute <faction name>
;; Subjugate <faction name>
;; Get_Map_Info <faction name>
;; Make_Trade_Agreement <faction name>
;; Declare_War <faction name>
;; Take_City <settlement>

;;julii first mission should be to capture segesta
mission_queue romans_julii
{
	major_reward 10 Take_City Segesta
	;;two_triarii 10 Take_City Mediolanum
	;;major_reward 10 Take_City Caralis
}
;;brutii first mission should be to capture Apollonia
mission_queue romans_brutii
{
	major_reward 10 Take_City Apollonia
	;;senate_gratitude 10 Get_Map_Info macedon
}
;;scipii first mission should be to capture Syracuse
mission_queue romans_scipii
{
	major_reward 10 Take_City Syracuse
	;;one_minor_exotic_unit 10 Declare_War carthage
	;;two_triarii 10 Take_City Lilybaeum
	;;senate_gratitude 10 Blockade_Port Carthage
	;;two_minor_exotic_units 10 Take_City Byzacium
	;;throw_games 10 Take_City Carthage
}

script
tutorial.txt, once_only
